Title,Yield,Ingredients,Steps,URL,Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Maple Cupcakes,20-24 cupcakes,"[{'main': [' 1 box yellow cake mix ', ' 15 oz. pumpkin puree ', ' 3 eggs ', ' 1/3 C. oil ', ' 1/2 C. milk ', ' 1 Tbsp. pumpkin pie spice or cinnamon if that s all you have ']}, {'scratch_recipe': [' 3/4 C. oil ', ' 4 eggs ', ' 2 C. sugar ', ' 15. oz. pumpkin puree ', ' 1 tsp. vanilla ', ' 2C. flour ', ' 2 tsp. baking soda ', ' 1 tsp baking powder ', ' 1 tsp. salt ', ' 1 Tbsp. pumpkin pie spice ']}, {'frosting': [' 1 C. butter room temperature ', ' 1 tsp. Mapleine ', ' 1 tsp. vanilla extract ', ' 2 3 C. powered sugar ']}]","['Preheat oven to 350 degrees and line pans with cupcake liners.', 'Cake Mix Recipe Combine all ingredients and stir until smooth.', 'Scratch Cake Recipe Combine oil eggs sugar pumpkin puree and vanilla in one bowl.', 'In a separate bowl combine flour baking soda baking powder salt and pumpkin pie spice.', 'Combine wet the dry ingredients and stir just until smooth.', 'Fill cupcake liners 3/4 full and bake for 18 22 minutes or until an inserted knife comes out clean.', 'Let Cool.', 'Maple Frosting Beat butter until smooth.', 'Add Mapleine and vanilla extract.', 'Slowly add in powdered sugar until you reach your desired consistency.', 'If it gets too thick add 1 tablespoon of milk to thin it out Frost cooled cupcake and top with candy sprinkles or nothing at all']",https://www.mybakingaddiction.com/pumpkin-maple-cupcakes/,"['cake', 'cupcakes', 'pumpkin', 'cupcakes', 'maple', 'pumpkin']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banana Nutella Cupcakes,24 cupcakes,"[{'main': [' 1/2 cup butter room temperature ', ' 1/2 cup brown sugar packed ', ' 3/4 cup sugar ', ' 3 eggs ', ' 2 teaspoons vanilla extract ', ' 1 1/2 cups mashed bananas ', ' 2 cups all purpose flour ', ' 1 teaspoon baking soda ', ' 1 teaspoon salt ', ' 1/2 cup buttermilk ']}, {'frosting': [' 1/2 cup butter room temperature ', ' 1/2 cup Nutella ', ' 2 teaspoons vanilla extract ', ' 2 3 cups powered sugar ', ' 2 tablespoons milk ']}]","['Preheat oven to 350 F and line pans with cupcake liners.', 'Beat butter brown sugar and sugar together until creamy.', 'Add eggs and vanilla extract and stir until combined.', 'Add mashed bananas and stir.', 'In a separate bowl combine flour baking soda and salt.', 'Add about half of the dry ingredients to the wet.', 'Add buttermilk and then add the final dry ingredients.', 'Mix only until combined.', 'Fill cupcake liners 3/4 full and bake for 15 20 minutes or until an inserted knife comes out clean.', 'Let cool.', 'Nutella Frosting Beat butter and Nutella.', 'Add vanilla extract and 2 cups powdered sugar.', 'Add 1 Tbsp.', 'milk and then continue to add powdered sugar an milk to reach your desired consistency.']",https://www.mybakingaddiction.com/banana-nutella-cupcakes/,"['bananas', 'cake', 'cupcakes', 'nutella', 'bananas', 'cupcakes', 'nutella']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange Creamsicle Cupcakes,12 cupcakes,"[{'main': [' 1 1/2 cups all purpose flour or 1 1/2 cups gluten free flour blend for a gluten free version ', ' 1/2 teaspoon baking powder ', ' 1/4 teaspoon baking soda ', ' 1/4 teaspoon salt ', ' 1/2 cup unsalted butter softened ', ' 1 cup granulated sugar ', ' 2 large eggs room temperature ', ' 1/2 teaspoon orange extract ', ' 1/4 teaspoon vanilla extract ', ' 3 tablespoons orange juice ', ' 1 1/2 tablespoons orange zest ', ' 1/2 cup buttermilk ']}, {'for_the_gluten_free_flour_blend': [' 1 cup white rice flour ', ' 1/3 cup potato starch ', ' 2 tablespoons 2 teaspoons tapioca flour / starch ', ' 1/2 teaspoon xanthan gum ', ' If you need these cupcakes to be gluten free make sure all your ingredients are certified gluten free. ']}, {'frosting': [' 6 tablespoons unsalted butter softened ', ' 4 ounces cream cheese ', ' 1/2 teaspoon vanilla extract ', ' pinch of salt ', ' 1 1/2 cups powdered sugar ']}]","['Preheat oven to 375 F. Line a muffin pan with 12 muffin liners.', 'In a medium mixing bowl stir together the flour baking powder baking soda and salt.', 'Set aside.', 'In a large mixing bowl using an electric hand mixer or a stand mixer beat the butter and sugar at medium speed until light and fluffy.', 'Add the eggs orange extract vanilla extract orange juice and orange zest.', 'Beat on medium until no lumps of butter remain.', 'Gently fold in half of the flour mixture until combined followed by 1/4 cup of buttermilk the remaining flour mixture and then the remaining 1/4 cup buttermilk.', 'Divide the batter between the liners filling them about 2/3 full.', 'For the all purpose version bake for 15 17 minutes or until a toothpick inserted in the center comes out clean.', 'For the gluten free version bake for 17 19 minutes.', 'Immediately remove the cupcakes from the pan and let them cool completely on a wire rack before frosting.', 'To make the frosting beat the butter on high speed until fluffy.', 'Add the cream cheese vanilla extract and salt and beat until well combined.', 'Gradually beat in the powdered sugar on low.', 'If you add all the sugar at once the frosting may turn out runny.', 'Frost the cooled cupcakes.', 'Store unfrosted cupcakes at room temperature for 1 day and refrigerate frosted cupcakes for up to 2 days.', 'Let come to room temperature before serving.']",https://www.mybakingaddiction.com/orange-creamsicle-cupcakes/,"['cake', 'citrus', 'cream cheese frosting', 'cupcakes', 'orange', 'citrus', 'cream cheese frosting', 'cupcakes', 'orange']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coca-Cola Cupcakes,24 cupcakes,"[{'main': [' 12 ounces Coca Cola ', ' 1/2 cup milk ', ' 1/2 cup vegetable oil ', ' 1 tablespoon pure vanilla extract ', ' 3 large eggs ', ' 3/4 cup sour cream ', ' 3/4 cup unsweetened cocoa powder ', ' 1 1/2 cups sugar ', ' 2 1/2 cups all purpose flour ', ' 1 1/2 teaspoons baking soda ']}, {'frosting': [' 4 sticks unsalted butter room temperature ', ' 1 pounds powdered sugar sifted ', ' 2 teaspoons pure vanilla extract ', ' 6 7 tablespoons maraschino cherry juice ']}, {'topping': [' 4 oz bittersweet chocolate chopped into very small pieces ', ' 1/2 cup heavy whipping cream ', ' 2 tablespoons honey ', ' 2 teaspoons pure vanilla extract ', ' maraschino cherries optional ']}]","['Preheat the oven to 350 F. Line 24 standard muffin cups with paper liners.', 'In the bowl of a stand mixer fitted with the whisk attachment or in a large bowl with an electric mixer combine the Coca Cola milk vegetable oil and vanilla.', 'With the mixer on low speed beat in the eggs one at a time.', 'Add in sour cream mix until fully incorporated.', 'In a large mixing bowl whisk together the cocoa sugar flour and baking soda.', 'Gradually mix the dry ingredients into the wet ingredients until just combined.', 'The batter will be thin.', 'Evenly divide batter amongst the prepared muffin wells.', 'Bake 20 25 minutes.', 'Remove pan to wire rack.', 'Cool completely before removing from muffin tins.', 'In the bowl of a stand mixer fitted with the paddle attachment or in a large bowl with a hand mixer beat butter at medium high speed for about 5 minutes.', 'With the mixer on low speed slowly add in powdered sugar.', 'Once the powdered sugar is fully incorporated beat the butter and sugar on medium speed for an additional 5 minutes Add in vanilla and maraschino cherry juice.', 'Blend on low speed until moistened.', 'Beat at medium high speed until frosting is smooth and fluffy about 2 minutes.', 'Pipe frosting onto cooled cupcakes.', 'In a small saucepan over medium heat warm the heavy cream until very hot but not boiling.', 'Place chocolate in a heat safe bowl.', 'Pour the hot cream over the chocolate and allow it to sit for about 5 minutes.', 'Whisk the cream and chocolate until smooth.', 'Whisk in the honey and vanilla.', 'Allow to cool for about 5 10 minutes.', 'Do not let the glaze sit for too long or it will harden up before you spoon it over the frosting.', 'Spoon the glaze on the tops of the frosted cupcakes allowing it to drip down the sides a little bit.', 'Don t add too much glaze or it will drip all over your liners.', 'If desired top each cupcake with a stemmed maraschino cherry.', 'Store cupcakes in the refrigerator.', 'Remove them to room temperature one hour before serving.']",https://www.mybakingaddiction.com/coca-cola-cupcakes/,"['buttercream frosting', 'cake', 'chocolate', 'cupcakes', 'buttercream frosting', 'chocolate', 'cupcakes']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dirt Pudding Cupcakes,24 cupcakes,"[{'main': [' 1 3.4 ounce box instant chocolate pudding mix ', ' 1 3/4 cup whole milk ', ' 12 ounce container whipped topping thawed divided use ', ' 24 chocolate cupcakes baked and cooled ', ' 15 chocolate sandwich cookies crushed into crumbs ', ' 24 Campfire Ghoster Roasters ', ' 24 tombstone toothpicks optional ']}]","['In a large bowl beat pudding mix and milk on medium speed until thoroughly combined and thickened.', 'Fold 1 cup whipped topping into the pudding until no streaks remain.', 'Cover and refrigerate for one hour.', 'Using a sharp paring knife or an apple corer core the center of each cupcake.', 'Reserve the cake pieces that were removed.', 'Fill a piping bag or large zip top bag with the chilled pudding.', 'Pipe pudding into the center of each cupcake.', 'Cover the pudding with reserved cake pieces that you cored from the cupcake.', 'Fill a large piping bar or large zip top bag with remaining whipped topping.', 'Pipe whipped topping onto cupcakes.', 'Sprinkle each cupcake with crushed cookies and top with a Campfire Ghoster Roaster.', 'Refrigerate cupcakes until ready to serve.']",https://www.mybakingaddiction.com/dirt-pudding-cupcakes/,"['cake', 'chocolate', 'cupcakes', 'epicurious 2', 'halloween', 'chocolate', 'cupcakes', 'halloween']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Peanut Butter Cupcakes,12 cupcakes,"[{'main': [' 1 1/4 cup all purpose flour ', ' 1 teaspoon baking powder ', ' 1/2 teaspoon salt ', ' 1/4 teaspoon cinnamon ', ' 4 tablespoons butter softened ', ' 1 cup sugar ', ' 1 teaspoon vanilla extract ', ' 1 large egg ', ' 1/3 cup buttermilk ', ' 1 1/2 cups of apple peeled and shredded ']}, {'frosting': [' 6 tablespoons butter softened ', ' 1/3 cup creamy peanut butter ', ' 3 teaspoons vanilla extract ', ' 2 tablespoons milk more if needed ', ' 2 3 cups powdered sugar ']}]","['Preheat oven to 350 F and line pans with cupcake liners.', 'In a large bowl sift together flour baking powder salt and cinnamon.', 'Set aside.', 'In a stand mixer combine butter and sugar.', 'Beat for 2 minutes.', 'Add vanilla extract and egg.', 'Scrape down the sides of the bowl as needed to combine evenly.', 'Add in half of your dry ingredients  to the wet and then add buttermilk.', 'Add the remaining dry ingredients and then shredded apples.', 'Mix until until combined.', 'Fill cupcake liners 3/4 full and bake for 18 25 minutes or until an inserted knife comes out clean.', 'Let cool.', 'In a stand mixer beat butter and peanut butter.', 'Add vanilla extract milk and 1 1/2 cups powdered sugar.', 'Continue to slowly add powered sugar until your reach your desired consistency.', 'If it becomes to thick  add more milk.', 'Pipe onto cooled cupcakes and top with apple slices']",https://www.mybakingaddiction.com/apple-peanut-butter-cupcakes/,"['cake', 'cupcakes', 'apple', 'cupcakes', 'fall', 'peanut butter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S'mores Cupcakes,20 cupcakes,"[{'main': [' 20 S mores Oreos ', ' 1 package devil s food cake mix ', ' 1 package instant chocolate pudding mix ', ' 3/4 cup sour cream ', ' 3/4 cup vegetable oil ', ' 3 large eggs lightly beaten ', ' 2 teaspoons pure vanilla extract ', ' 1/2 cup warm water ']}, {'frosting': [' 1 1/2 cups sugar ', ' 1 tablespoon light corn syrup ', ' 1/8 teaspoon salt ', ' 1/3 cup water ', ' 2 egg whites ', ' 2 teaspoons pure vanilla extract ', ' 2 full size Hershey Bars broken into small squares ']}]","['Preheat oven to 350 F. Line cupcake pans with paper liners and place one S mores Oreo into the bottom of each liner.', 'In the bowl of a stand mixer fitted with the paddle attachment or with a hand mixer in a large bowl beat together the cake and pudding mixes sour cream oil eggs vanilla and water.', 'Beat for about two minutes on medium speed until well combined.', 'Using a large cookie scoop distribute the batter between 20 cupcake wells about 3 tablespoons of batter per well.', 'Bake in preheated oven for 18 22 minutes or until the tops of the cakes spring back when lightly touched.', 'Allow cupcakes to cool inside cupcake pans for about 10 minutes.', 'Remove cupcakes from cupcake pans and allow to fully cool on a wire rack.', 'Once cupcakes are cool prepare the marshmallow frosting.', 'Place sugar corn syrup salt water and egg whites in the top of a double boiler.', 'Beat with a handheld electric mixer on medium speed for 1 minute.', 'Place pan over boiling water being sure that boiling water does not touch the bottom of the top pan.', 'Beat constantly on high speed with electric mixer for about 7 minutes.', 'Beat in vanilla and mix for an additional minute.', 'Pipe or spread frosting onto cooled cupcakes.', 'If desired use a kitchen torch to lightly brown the marshmallow frosting and top with a milk chocolate square.']",https://www.mybakingaddiction.com/smores-cupcakes/,"['cake', 'chocolate', 'cupcakes', 'chocolate', 'cupcakes', 'smores']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Almond Joy Cupcakes,20 cupcakes,"[{'main': [' 1 package devil s food cake mix ', ' 1 package instant chocolate pudding mix ', ' 3/4 cup sour cream ', ' 3/4 cup vegetable oil ', ' 3 large eggs lightly beaten ', ' 2 teaspoons pure vanilla extract ', ' 1/2 cup warm water ', ' 10 snack size Almond Joy candy bars cut in half ']}, {'frosting': [' 3 sticks unsalted butter room temperature ', ' 1 pounds confectioners sugar sifted ', ' 2 teaspoons vanilla extract ', ' 2 4 tablespoons heavy cream ']}, {'for_the_garnish': [' shredded coconut ']}]","[''Preheat oven to 350 F. Line muffin tin with paper liners.',  'In the bowl of a stand mixer fitted with the paddle attachment or with a hand mixer in a large bowl beat together the cake and pudding mixes sour cream oil eggs vanilla and water.', 'Beat for about one minute on medium speed until well combined.', 'Using a large cookie scoop distribute the batter between 24 muffin wells about 3 tablespoons of batter per well.', 'Push half a snack size Almond Joy into the center and use a spoon to cover the candy bar.', 'Bake in preheated oven for 18 22 minutes or until the tops of the cakes spring back when lightly touched.', 'Allow cupcakes to cool inside muffin tins for about 5 minutes or so before removing them to a cooking rack to cool completely.', 'Once cupcakes are cool prepare the buttercream frosting.', 'In the bowl of a stand mixer fitted with the paddle attachment beat butter on medium high speed for about 8 minutes.', 'This process will lighten the color of the butter and ensure you buttercream in extra smooth and fluffy.',  'Turn speed down to low and gradually add in the confectioners sugar.', 'Continue mixing on low speed until the powdered sugar is completely incorporated.', 'Add in 1 2 tablespoons heavy cream and vanilla extract and mix until combined.', 'Turn mixer back up to medium high speed and beat the mixture for an additional 5 6 minutes.', 'If needed add in a little more cream 1 teaspoon at a time until you reach the consistency you desire.', 'Pipe the buttercream onto cupcakes and topped with shredded coconut.']",https://www.mybakingaddiction.com/almond-joy-cupcakes/,"['buttercream frosting', 'cake', 'candy bars', 'chocolate', 'cupcakes', 'buttercream frosting', 'cake', 'candy bars', 'chocolate', 'cupcakes']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluten Free Samoa Cupcakes,16 cupcakes,"[{'topping': [' 1 1/2 cups sweetened shredded coconut ', ' 3/4 cup packed dark brown sugar ', ' 2/3 cup whipping cream ', ' 7 tablespoons unsalted butter cut into 7 chunks ', ' 1 teaspoon vanilla extract ', ' 3/8 teaspoon salt ']}, {'main': [' 1 cup coconut flour ', ' 1/2 teaspoon baking soda ', ' 1/4 teaspoon salt ', ' 2/3 cup unsalted butter melted ', ' 1 cup 2 tablespoons packed dark brown sugar ', ' 8 large eggs room temperature ', ' 1/2 cup whole milk ', ' 4 teaspoons vanilla extract ']}, {'ganache': [' 3/4 cup semi sweet chopped chocolate or chocolate chips ', ' 6 tablespoons whipping cream or heavy cream ']}]","['Preheat the oven to 350 F. Prepare two muffin pans with 16 muffin liners.', 'Place the coconut on a rimmed pan and toast for 5 8 minutes or until lightly browned.', 'Keep a close eye on it as it burns quickly and stir after every 3 4 minutes to ensure even browning.', 'Remove from the oven and set aside.', 'Prepare the cupcakes.', 'In a medium mixing bowl stir together the coconut flour baking soda and salt.', 'Set aside.', 'In the bowl of a stand mixer fitted with the beater blade beat the melted butter brown sugar eggs milk and vanilla together until well combined.', 'Stir in the dry mixture to the wet and beat at medium speed until no lumps remain.', 'Fill each muffin liner with slightly less than 1/3 cup of batter.', 'The liners should be about 4/5 full.', 'Bake for 20 minutes or until a toothpick inserted in the center of a cupcake comes out clean.', 'Let the cupcakes cool for 5 minutes in the pan and then remove the cupcakes to a wire rack to cool completely.', 'Once the cupcakes are almost cool prepare the ganache.', 'Place the chopped chocolate in a small bowl.', 'Heat the cream in a small saucepan over medium heat until hot and steamy.', 'Pour the cream over the chocolate and stir until thoroughly combined and no chunks of chocolate remain.', 'Let the ganache sit for about 5 10 minutes to firm up slightly.', 'Dip the tops of the cupcakes in the ganache and place back on the wire rack.', 'Place the rack in the refrigerator to allow the chocolate to firm up.', 'Prepare the caramel coconut topping.', 'Heat the sugar cream butter vanilla and salt in a heavy bottom saucepan  over medium heat.', 'Stir until well combined and no more chunks of butter remain.', 'Simmer for 8 minutes readjusting the heat as needed.', 'Do not stir.', 'If needed tilt the pan to redistribute the mixture.', 'Remove from the heat.', 'The caramel will be quite thin at this point.', 'Let it cool for 20 minutes or until considerably thickened and just barely pourable.', 'Add the toasted coconut and stir until combined.', 'Add a little more than 1 tablespoon of caramel coconut topping to the top of each ganache dipped cupcake.', 'Pipe on the remaining ganache or use a fork to drizzle it on top.', 'Store in an airtight container for up to 2 days.', 'Refrigerate any leftovers after that.']",https://www.mybakingaddiction.com/gluten-free-samoa-cupcakes/,"['cake', 'chocolate', 'cupcakes', 'desserts', 'epicurious 2', 'girl scout cookies', 'gluten free', 'baked', 'baking', 'cupcakes', 'girl scout cookies', 'gluten free']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thin Mint Cupcakes,12-14 cupcakes,"[{'main': [' 2 eggs ', ' 1/2 cup granulated sugar ', ' 1/2 cup brown sugar ', ' 1/3 cup vegetable oil ', ' 2 teaspoons vanilla extract ', ' 3/4 cup flour ', ' 1/2 cup unsweetened cocoa powder ', ' 1/2 teaspoon baking soda ', ' 3/4 teaspoon baking powder ', ' 1/4 teaspoon salt ', ' 1/2 cup buttermilk or milk ']}, {'ganache': [' 2/3 cup chocolate chips ', ' 3 tablespoons heavy whipping cream ']}, {'frosting': [' 3/4 cup butter softened ', ' 1 teaspoon vanilla extract ', ' 1 1 1/2 teaspoons mint or peppermint extract ', ' 2 3 cups powdered sugar ', ' green food dye ']}]","['Preheat oven to 350 F and line pans with cupcake liners.', 'In a large bowl whisk eggs sugar brown sugar oil and vanilla extract together.', 'In a separate bowl combine flour cocoa powder baking soda baking powder and salt.', 'Pour in half of these dry ingredients into the oil mixture and stir.', 'Add milk and gently stir again and then add the rest of the dry ingredients.', 'Be careful not to over mix.', 'Fill cupcake liners half full and bake for 15 20 minutes or until and inserted knife comes out clean.', 'Let cool.', 'Place chocolate chips and whipping cream in a small microwave proof bowl and microwave for 40 seconds.', 'Remove and stir and continue to microwave until smooth.', 'Dip cooled cupcakes into the ganache and turn right side up to let set.', 'Beat butter until smooth.', 'Add vanilla and mint extract and beat again.', 'Slowly add in powdered sugar until you reach your desired consistency .', 'Add as much green food dye as desired.', 'Pipe on over ganache and top cupcakes with Thin Mints']",https://www.mybakingaddiction.com/thin-mint-cupcakes/,"['cake', 'chocolate', 'cookies', 'cupcakes', 'desserts', 'epicurious 2', 'girl scout cookies', 'guest post', 'mint', 'peppermint 2', 'st patricks day', 'baked', 'baking', 'chocolate', 'cupcakes', 'girl scout cookies', 'party food', 'peppermint', 'st patricks day']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Velvet Oreo Cupcakes,12 cupcakes,"[{'main': [' 12 Red Velvet Oreo Cookies ', ' 1 cup cake flour ', ' 1/4 cup unsweetened cocoa powder ', ' 1/2 teaspoon kosher salt ', ' 2/3 cup vegetable oil ', ' 3/4 granulated sugar ', ' 1 egg ', ' 1 teaspoon pure vanilla extract ', ' 2 tablespoons red food coloring ', ' 1/2 cup buttermilk ', ' 1/2 teaspoon baking soda ', ' 3/4 teaspoon white vinegar ']}, {'frosting': [' 8 ounces cream cheese softened to room temperature ', ' 4 tablespoons unsalted butter softened to room temperature ', ' 1 pound confectioners sugar sifted ', ' 2 teaspoons clear vanilla extract ']}, {'for_the_garnish': [' 6 chopped Red Velvet Oreos optional ']}]","['Preheat oven to 350 degrees.', 'Line 12 cupcake wells with paper liners.', 'Place one Red Velvet Oreo into the bottom of each liner.', 'Sift together cake flour cocoa powder and salt.',  'In the bowl of a stand mixer fitted with the whisk attachment combine oil and sugar until well blended.', 'Add egg and mix until combined.', 'Turn your mixer down to the lowest speed add vanilla then slowly add in the food coloring.', 'Note If you are using liquid food coloring it will take about 2 tablespoons of coloring to get a dark red shade.']",https://www.mybakingaddiction.com/red-velvet-oreo-cupcakes/,"['cake', 'cream cheese frosting', 'cupcakes', 'cream cheese frosting', 'cupcakes', 'oreos', 'red velvet']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halloween Cupcakes,24 cupcakes,"[{'main': [' 1 package devil s food cake mix ', ' 1 package instant chocolate pudding mix ', ' 3/4 cup sour cream ', ' 3/4 cup vegetable oil ', ' 3 large eggs lightly beaten ', ' 2 teaspoons pure vanilla extract ', ' 1 tablespoon instant espresso granules dissolved in 1/2 cup warm water ']}]","['Preheat oven to 350 degrees F. Line muffin tin with paper liners or spray with non stick cooking spray.', 'In the bowl of a stand mixer fitted with the paddle attachment or with a hand mixer in a large bowl beat together the cake and pudding mixes sour cream oil eggs vanilla and espresso water mixture.', 'Beat for about two minutes on medium speed until well combined.', 'Using a large cookie scoop distribute the batter between 24 muffin wells about 3 tablespoons of batter per well.', 'Bake in preheated oven for 18 22 minutes or until the tops of the cakes spring back when lightly touched.', 'Allow cupcakes to cool inside muffin tins for about 10 minutes.', 'Remove cupcakes from muffin tins and allow to fully cool on a wire rack.', 'Once cupcakes are cool top with your favorite buttercream recipe.']",https://www.mybakingaddiction.com/halloween-cupcakes/,"['buttercream frosting', 'cake', 'chocolate', 'cupcakes', 'easy entertaining', 'easy recipes', 'halloween', 'buttercream frosting', 'chocolate', 'cupcakes', 'easy entertaining', 'easy recipes', 'halloween']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Velvet Cupcakes In A Jar,8 servings,"[{'main': [' 1 cup cake flour ', ' 2 tablespoons unsweetened cocoa powder ', ' 1/2 teaspoon kosher salt ', ' 2/3 cup vegetable oil ', ' 3/4 cup granulated sugar ', ' 1 egg ', ' 1 teaspoon pure vanilla extract ', ' 2 tablespoons red food coloring ', ' 1/2 cup buttermilk ', ' 1/2 teaspoon baking soda ', ' 3/4 teaspoon white vinegar ']}, {'frosting': [' 8 ounces cream cheese softened to room temperature ', ' 3 tablespoons butter softened to room temperature ', ' 1 pound confectioners sugar sifted ', ' 2 teaspoons clear vanilla extract ']}]","['Preheat oven to 350 degrees.', 'Line 12 cupcake wells with paper liners or spray pan with spray with nonstick cooking spray.', 'Sift together cake flour cocoa powder and salt.', 'In the bowl of a stand mixer fitted with the whisk attachment combine oil and sugar until well blended.', 'Add egg and mix until combined.', 'Turn your mixer down to the lowest speed and add vanilla then slowly add in the food coloring.', 'Note If you are using liquid food coloring it will take about 2 tablespoons of coloring to get a dark red shade.']",https://www.mybakingaddiction.com/red-velvet-cupcakes-in-a-jar/,"['baking in jars', 'cake', 'cream cheese 2', 'cream cheese frosting', 'cupcakes', 'valentines day', 'valentines day desserts', 'valentines day treats', 'baking in jars', 'cake', 'cream cheese', 'cream cheese frosting', 'cupcakes', 'valenintes day desserts', 'valentines day']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
